fid,yyear,quarter,month,dayofweek,hour,carrierid,carrier,airport,dest,crsdeptime,depdelay,depdel15,wid
23825,2014,3,8,5,16,20304,OO,COS,DEN,16:27:00,179,1,99533268
23826,2014,3,8,2,15,20304,OO,COS,DEN,15:05:00,-2,0,99533273
23827,2014,3,8,2,17,20304,OO,MTJ,DEN,17:45:00,57,1,99549620
23828,2014,3,8,7,19,20304,OO,COS,DEN,19:01:00,76,1,99551189
23829,2014,3,8,4,19,20304,OO,COS,DEN,19:18:00,58,1,99551192
23830,2014,3,8,7,16,20304,OO,COS,DEN,16:41:00,7,0,99551708
23831,2014,3,8,6,17,20304,OO,COS,DEN,17:48:00,-7,0,99551711
23832,2014,3,8,1,17,20304,OO,COS,DEN,17:48:00,-6,0,99551717
23833,2014,3,8,4,12,20304,OO,COS,ORD,12:53:00,-4,0,99552698
23834,2014,3,8,1,16,20304,OO,COS,LAX,16:21:00,2,0,99563476
23835,2014,3,8,2,16,19977,UA,ROC,ORD,16:26:00,123,1,99580063
23836,2014,3,8,7,17,19977,UA,ROC,ORD,17:14:00,0,0,99580815
23837,2014,3,8,7,16,19977,UA,ROC,ORD,16:29:00,-7,0,99589393
23838,2014,3,8,3,16,19977,UA,ROC,ORD,16:29:00,-8,0,99596765
23839,2014,3,8,7,16,19977,UA,ROC,ORD,16:29:00,1,0,99601621
23840,2014,3,8,7,11,19790,DL,ROC,ATL,11:58:00,-7,0,99647154
23841,2014,3,8,6,13,20366,EV,MTJ,DEN,13:27:00,-11,0,99647889
23842,2014,3,8,6,12,20366,EV,COS,ORD,12:49:00,-5,0,99647897
23843,2014,3,8,5,13,20366,EV,MFE,IAH,13:06:00,-5,0,99651726
23844,2014,3,8,3,12,20366,EV,COS,DEN,12:00:00,2,0,99652751
23845,2014,3,8,3,14,20366,EV,COS,IAH,14:53:00,-5,0,99653169
23846,2014,3,8,1,11,20366,EV,COS,DEN,11:53:00,-6,0,99653435
23847,2014,3,8,7,12,20366,EV,COS,DEN,12:51:00,-8,0,99654040
23848,2014,3,8,2,14,20366,EV,MFE,IAH,14:31:00,-8,0,99656533
23849,2014,3,8,7,12,20366,EV,ROC,ORD,12:09:00,-9,0,99660953
23850,2014,3,8,3,18,20366,EV,ROC,ORD,18:40:00,-3,0,99660960
23851,2014,3,8,6,16,20366,EV,MFE,IAH,16:55:00,-3,0,99662384
23852,2014,3,8,7,16,20366,EV,MFE,IAH,16:55:00,9,0,99662388
23853,2014,3,8,1,16,20366,EV,MFE,IAH,16:55:00,-5,0,99662393
23854,2014,3,8,5,16,20366,EV,MFE,IAH,16:55:00,44,1,99662409
23855,2014,3,8,2,14,20366,EV,MFE,IAH,14:31:00,0,0,99662960
23856,2014,3,8,7,13,20366,EV,MFE,IAH,13:06:00,-16,0,99662961
23857,2014,3,8,7,13,20366,EV,MFE,IAH,13:06:00,2,0,99662968
23858,2014,3,8,4,13,20366,EV,MFE,IAH,13:06:00,-10,0,99662971
23859,2014,3,8,3,10,20366,EV,COS,ORD,10:51:00,89,1,99663700
23860,2014,3,8,7,12,20366,EV,COS,ORD,12:48:00,-10,0,99663709
23861,2014,3,8,2,14,20366,EV,COS,IAH,14:53:00,0,0,99664270
23862,2014,3,8,4,14,20366,EV,MFE,IAH,14:31:00,3,0,99664571
23863,2014,3,8,2,17,19790,DL,ROC,ATL,17:45:00,-1,0,99666295
23864,2014,3,8,4,14,20366,EV,ROC,EWR,14:40:00,-2,0,99667663
23865,2014,3,8,6,10,20366,EV,MFE,IAH,10:54:00,-11,0,99671399
23866,2014,3,8,1,10,20366,EV,MFE,IAH,10:54:00,-3,0,99671417
23867,2014,3,8,4,14,20366,EV,COS,IAH,14:50:00,-8,0,99671726
23868,2014,3,8,4,14,20366,EV,COS,IAH,14:50:00,-6,0,99671736
23869,2014,3,8,7,14,20366,EV,ROC,EWR,14:40:00,58,1,99672988
23870,2014,3,8,6,14,20366,EV,COS,IAH,14:50:00,6,0,99673077
23871,2014,3,8,7,14,20366,EV,COS,IAH,14:58:00,4,0,99673136
23872,2014,3,8,3,14,20366,EV,MFE,IAH,14:31:00,-5,0,99677221
23873,2014,3,8,5,18,20366,EV,MFE,IAH,18:48:00,41,1,99695459
23874,2014,3,8,1,18,20366,EV,MFE,IAH,18:48:00,-13,0,99695461
23875,2014,3,8,3,18,20366,EV,MFE,IAH,18:48:00,-9,0,99695463
23876,2014,3,8,7,18,20366,EV,MFE,IAH,18:48:00,1,0,99695466
23877,2014,3,8,2,18,20366,EV,MFE,IAH,18:48:00,-6,0,99695474
23878,2014,3,8,7,18,20366,EV,MFE,IAH,18:48:00,-5,0,99695479
23879,2014,3,8,4,18,20366,EV,MFE,IAH,18:48:00,-10,0,99695480
23880,2014,3,8,5,12,20366,EV,ROC,ORD,12:18:00,-6,0,99702656
23881,2014,3,8,3,17,20398,MQ,ROC,ORD,17:10:00,15,1,99734420
23882,2014,3,8,2,17,20398,MQ,ROC,ORD,17:20:00,97,1,99734426
23883,2014,3,8,3,17,20398,MQ,ROC,ORD,17:20:00,-8,0,99734433
23884,2014,3,8,4,17,20398,MQ,ROC,ORD,17:20:00,-5,0,99734434
23885,2014,3,8,6,11,20398,MQ,ROC,ORD,11:50:00,7,0,99737495
23886,2014,3,8,1,11,20398,MQ,ROC,ORD,11:50:00,-2,0,99737504
23887,2014,3,8,5,11,20398,MQ,ROC,ORD,11:30:00,7,0,99737508
23888,2014,3,8,6,11,20398,MQ,ROC,ORD,11:30:00,39,1,99737509
23889,2014,3,8,7,11,20398,MQ,ROC,ORD,11:30:00,8,0,99737510
23890,2014,3,8,7,11,20398,MQ,ROC,ORD,11:30:00,-12,0,99737517
23891,2014,3,8,6,14,20398,MQ,ROC,ORD,14:00:00,2,0,99737646
23892,2014,3,8,6,15,20398,MQ,ROC,ORD,15:05:00,-9,0,99737653
23893,2014,3,8,7,14,20398,MQ,ROC,ORD,14:55:00,-4,0,99737661
23894,2014,3,8,2,11,20398,MQ,MTJ,DFW,11:25:00,-1,0,99745585
23895,2014,3,8,4,11,20398,MQ,MTJ,DFW,11:25:00,-7,0,99745587
23896,2014,3,8,6,11,20398,MQ,MTJ,DFW,11:25:00,-7,0,99745589
23897,2014,3,9,4,10,19805,AA,COS,DFW,10:30:00,-10,0,99756680
23898,2014,3,9,1,15,19805,AA,MFE,DFW,15:40:00,-11,0,99757175
23899,2014,3,9,3,15,19805,AA,MFE,DFW,15:40:00,-10,0,99757191
23900,2014,3,9,4,15,19805,AA,MFE,DFW,15:40:00,-2,0,99757192
23901,2014,3,9,6,11,19805,AA,MFE,DFW,11:15:00,17,1,99757240
23902,2014,3,9,1,16,19805,AA,COS,DFW,16:50:00,-4,0,99757835
23903,2014,3,9,4,16,19805,AA,COS,DFW,16:50:00,113,1,99757850
23904,2014,3,9,5,16,19805,AA,COS,DFW,16:50:00,-4,0,99757857
23905,2014,3,9,7,16,19805,AA,COS,DFW,16:50:00,2,0,99757858
23906,2014,3,9,2,13,19805,AA,COS,DFW,13:45:00,-2,0,99761954
23907,2014,3,9,5,13,19805,AA,COS,DFW,13:45:00,-7,0,99761964
23908,2014,3,9,1,13,19805,AA,COS,DFW,13:45:00,-1,0,99761974
23909,2014,3,9,7,18,19805,AA,MFE,DFW,18:50:00,-3,0,99762963
23910,2014,3,9,6,11,20409,B6,ROC,JFK,11:37:00,22,1,99803527
23911,2014,3,9,3,11,20409,B6,ROC,JFK,11:37:00,-14,0,99803531
23912,2014,3,9,4,11,20409,B6,ROC,JFK,11:37:00,-9,0,99803532
23913,2014,3,9,5,11,20409,B6,ROC,JFK,11:37:00,-3,0,99803540
23914,2014,3,9,6,11,20409,B6,ROC,JFK,11:37:00,-9,0,99803541
23915,2014,3,9,2,11,20409,B6,ROC,JFK,11:37:00,-7,0,99803544
23916,2014,3,9,3,15,20409,B6,ROC,JFK,15:20:00,52,1,99807445
23917,2014,3,9,2,15,20409,B6,ROC,JFK,15:20:00,-6,0,99807451
23918,2014,3,9,4,15,20409,B6,ROC,JFK,15:20:00,-7,0,99807453
23919,2014,3,9,4,15,20409,B6,ROC,JFK,15:20:00,-4,0,99807460
23920,2014,3,9,5,19,20409,B6,ROC,JFK,19:41:00,-4,0,99810504
23921,2014,3,9,6,19,20409,B6,ROC,JFK,19:41:00,76,1,99810519
23922,2014,3,9,5,19,20409,B6,ROC,JFK,19:41:00,-12,0,99810525
23923,2014,3,9,5,17,19790,DL,ROC,ATL,17:45:00,-6,0,99827904
23924,2014,3,9,1,12,19790,DL,ROC,ATL,12:00:00,-5,0,99835023
23925,2014,3,9,7,17,19790,DL,ROC,ATL,17:45:00,10,0,99846701
23926,2014,3,9,1,12,19790,DL,ROC,ATL,12:00:00,11,0,99849742
23927,2014,3,9,1,17,19790,DL,ROC,ATL,17:45:00,-2,0,99852104
23928,2014,3,9,4,17,19790,DL,ROC,ATL,17:45:00,5,0,99860307
23929,2014,3,9,5,11,19393,WN,ROC,MCO,11:55:00,-3,0,99897607
23930,2014,3,9,7,15,19393,WN,ROC,MDW,15:50:00,-7,0,99905295
23931,2014,3,9,1,11,19393,WN,ROC,MCO,11:55:00,-6,0,99906833
23932,2014,3,9,3,15,19393,WN,ROC,MDW,15:50:00,1,0,99912748
23933,2014,3,9,4,18,19393,WN,ROC,BWI,18:25:00,-1,0,99916248
23934,2014,3,9,5,15,19393,WN,ROC,MDW,15:50:00,-5,0,99942315
23935,2014,3,9,2,18,19393,WN,ROC,BWI,18:25:00,-1,0,99954963
23936,2014,3,9,4,11,19393,WN,ROC,MCO,11:55:00,-7,0,99959874
23937,2014,3,9,1,18,19393,WN,ROC,BWI,18:25:00,114,1,99973320
23938,2014,3,9,7,12,19790,DL,ROC,ATL,12:00:00,-7,0,99996351
