fid,carrierid,carrier,airport,dest,yyear,quarter,month,dayofweek,hour,crsdeptime,depdelay,depdel15,wid,fog,hail,hum,precipm,pressurem,lowpressure,rain,snow,heavysnow,tempm,thunder,vism,lowvisibility,wspdm,highwindspeed
6613,19930,AS,SFO,SEA,2005,4,11,7,13,13:55:00,1,0,35448831,0,0,90,,1025.3,0,0,0,0,9.4,0,16.1,0,11.1,0
6614,19704,CO,SFO,IAH,2005,4,11,5,10,10:50:00,5,0,35470008,0,0,39,,1023,0,0,0,0,19.4,0,16.1,0,5.6,0
6615,19704,CO,SFO,IAH,2005,4,11,3,17,17:40:00,9,0,35475536,0,0,46,,1023.2,0,0,0,0,17.2,0,16.1,0,7.4,0
6616,19790,DL,SFO,CVG,2005,4,11,1,15,15:00:00,7,0,35513996,0,0,94,,1023.9,0,0,0,0,13,0,14.5,0,22.2,
6617,19977,UA,SFO,DEN,2005,4,11,7,20,20:30:00,79,1,35529512,0,0,93,,1024.6,0,0,0,0,13.3,0,16.1,0,25.9,
6618,19977,UA,SFO,SEA,2005,4,11,7,15,15:45:00,10,0,35529979,0,0,83,,1026.3,0,0,0,0,11.1,0,16.1,0,0,0
6619,19977,UA,SFO,PDX,2005,4,11,7,22,22:26:00,15,1,35531109,0,0,87,,1024.5,0,0,0,0,13.9,0,16.1,0,20.4,
6620,19977,UA,SFO,SEA,2005,4,11,7,22,22:16:00,23,1,35537742,0,0,87,,1024.5,0,0,0,0,13.9,0,16.1,0,20.4,
6621,19977,UA,SFO,ORD,2005,4,11,1,13,13:55:00,40,1,35540138,0,0,71,,1024.5,0,0,0,0,8.9,0,16.1,0,0,0
6622,19977,UA,SFO,EWR,2005,4,11,7,11,11:55:00,4,0,35540356,0,0,69,,1025.7,0,0,0,0,15,0,16.1,0,5.6,0
6623,19977,UA,SFO,EWR,2005,4,11,7,11,11:55:00,4,0,35540370,0,0,73,,1026.7,0,0,0,0,5,0,16.1,0,0,0
6624,19977,UA,SFO,LAX,2005,4,11,1,10,10:32:00,11,0,35541134,0,0,72,,1023.7,0,0,0,0,17.2,0,16.1,0,0,0
6625,19977,UA,SFO,ORD,2005,4,11,1,10,10:15:00,38,1,35542420,0,0,72,,1023.7,0,0,0,0,17.2,0,16.1,0,0,0
6626,19977,UA,SFO,LAX,2005,4,11,3,18,18:26:00,7,0,35544959,0,0,44,,1023,0,0,0,0,19.4,0,14.5,0,7.4,0
6627,19977,UA,SFO,PHX,2005,4,11,5,20,20:15:00,12,0,35551794,0,0,77,,1023.2,0,0,0,0,13,0,16.1,0,14.8,0
6628,20355,US,SFO,PHL,2005,4,11,1,11,11:05:00,3,0,35555444,0,0,44,,1023.3,0,0,0,0,13.9,0,16.1,0,9.3,0
6629,20304,OO,SFO,MFR,2005,4,11,6,13,13:15:00,5,0,35734835,0,0,82,,1024.3,0,0,0,0,12,0,16.1,0,11.1,0
6630,20304,OO,SFO,FAT,2005,4,11,6,11,11:40:00,20,1,35734845,0,0,83,,1023.8,0,0,0,0,11.1,0,16.1,0,0,0
6631,20304,OO,SFO,FAT,2005,4,11,6,22,22:16:00,4,0,35734900,0,0,89,,1024.8,0,0,0,0,11.7,0,12.9,0,13,0
